Date,Good time to buy_mean,Uncertain - depends_mean,Bad time to buy_mean,Relative_mean,Value_3mon_mean,Value_10yr_mean,Yield spread_mean,USREC,Unemployment_mean,housing market_mean,Good time to buy_std,Uncertain - depends_std,Bad time to buy_std,Relative_std,Value_3mon_std,Value_10yr_std,Yield spread_std,Unemployment_std,housing market_std,Good time to buy_split,Uncertain - depends_split,Bad time to buy_split,Relative_split,Value_3mon_split,Value_10yr_split,Yield spread_split,Unemployment_split,housing market_split
1962-04-30,,,,,2.728486531986532,3.937632996632997,1.2091464646464645,0.0,5.566666666666666,109.26017548954279,,,,,0.004877596560045267,0.09841876121585102,0.09659696396154031,0.05773502691896237,0.20910958584727607,,,,,0.009595959595959602,0.19644444444444442,0.19316666666666715,0.09999999999999964,0.362188427037168
1962-07-31,,,,,2.7783333333333338,3.9323232323232324,1.153989898989899,0.0,5.466666666666666,109.56299615432442,,,,,0.12618980233422963,0.07315651433425402,0.053493061458192596,0.05773502691896237,0.1847592838826696,,,,,0.23690476190476195,0.14064935064935025,0.09625541125541126,0.09999999999999964,0.3621215188026383
1962-10-31,,,,,2.780065529436239,3.96001802926288,1.1799524998266417,0.0,5.566666666666666,108.96543449634078,,,,,0.041007470449725025,0.029978165161300353,0.025527440244848085,0.15275252316519494,0.3616156693888139,,,,,0.08167984189723265,0.05349282296650726,0.05054919908466826,0.2999999999999998,0.7094748394419241
1963-01-31,,,,,2.868236044657097,3.871308612440192,1.003072567783094,0.0,5.633333333333333,108.80666192742736,,,,,0.03887601040144518,0.04149760565567538,0.08000237143118373,0.11547005383792526,0.06730666666439535,,,,,0.07765550239234464,0.08215311004784631,0.1598086124401915,0.20000000000000018,0.11657856635083874
1963-04-30,,,,,2.9038624338624337,3.9402116402116403,1.0363492063492066,0.0,5.766666666666667,109.1886319185965,,,,,0.015126353967897828,0.02688231649466332,0.03667078929616803,0.11547005383792565,0.35133009860422826,,,,,0.02825396825396842,0.049841269841269575,0.0733333333333337,0.20000000000000018,0.6887691034890793
1963-07-31,,,,,3.0299545454545456,3.9811515151515153,0.9511969696969697,0.0,5.7,109.06117017537412,,,,,0.1307087561168716,0.04637667671632668,0.0927569062868737,0.1732050807568882,0.24995592640624642,,,,,0.25136363636363646,0.09045454545454534,0.160909090909091,0.3000000000000007,0.4814389134945998
1963-10-31,,,,,3.3827793148880105,4.061953227931489,0.6791739130434783,0.0,5.466666666666666,108.74150536333296,,,,,0.06387814068008002,0.053624855617095256,0.022250634535672713,0.05773502691896237,0.2040583013876609,,,,,0.12729249011857657,0.10381422924901162,0.04447826086956508,0.09999999999999964,0.3534393457096314
1964-01-31,,,,,3.520547067311773,4.139051438757321,0.618504371445548,0.0,5.6000000000000005,109.26652165446194,,,,,0.0022890138980597914,0.024286351796788695,0.022058288959552853,0.09999999999999987,0.06084275991329226,,,,,0.00413419913419899,0.04505347593582876,0.041283422459892916,0.20000000000000018,0.10538275144254783
1964-04-30,,,,,3.5152429052429053,4.199117364117364,0.6838744588744589,0.0,5.366666666666667,109.53103360184018,,,,,0.038574079336436404,0.04682183495177245,0.07329602323443166,0.05773502691896301,0.19865268607739608,,,,,0.07244588744588754,0.0867171717171713,0.145909090909091,0.10000000000000053,0.3440765453460841
1964-07-31,,,,,3.4703030303030302,4.185303030303031,0.7150000000000002,0.0,5.066666666666666,108.79677364339516,,,,,0.008532065591091957,0.015009179927419578,0.017715613881732012,0.1527525231651948,0.07292412059726167,,,,,0.015000000000001013,0.02999999999999936,0.03090909090909122,0.2999999999999998,0.13018115809983044
1964-10-31,,,,,3.533492063492064,4.195238095238095,0.6617460317460319,0.0,5.066666666666666,109.47570512261085,,,,,0.03764415477216856,0.007953949089756772,0.04142127284733375,0.05773502691896237,0.12881395375803784,,,,,0.07523809523809533,0.015714285714285126,0.08095238095238089,0.09999999999999964,0.22790922296240979
1965-01-31,,,,,3.761777777777778,4.173941077441078,0.41216329966329984,0.0,4.8999999999999995,109.84092305453972,,,,,0.10352687967293717,0.018991766196976557,0.08635886015698,0.09999999999999987,0.3934851281917847,,,,,0.19166666666666687,0.03672222222222299,0.16489898989898988,0.20000000000000018,0.6815362340509239
1965-04-30,,,,,3.9289291465378415,4.208451805843111,0.27952265930526804,0.0,4.866666666666666,109.64231135549308,,,,,0.0020209660550095177,0.004034531189656794,0.002066940798884451,0.20816659994661335,0.6343275778206385,,,,,0.003888888888889941,0.0073015873015878086,0.003726708074534235,0.39999999999999947,1.2668470762453978
1965-07-31,,,,,3.843261183261184,4.209814574314574,0.36655339105339113,0.0,4.533333333333333,108.53077592569156,,,,,0.04328853532727094,0.0044558086028833425,0.04364406037892456,0.11547005383792475,0.35160551398366735,,,,,0.085454545454545,0.008419913419913883,0.0871363636363639,0.1999999999999993,0.6893390354082811
1965-10-31,,,,,3.930845598845599,4.297416305916306,0.366570707070707,0.0,4.3,108.56008869329128,,,,,0.09183873313820669,0.04898376815065879,0.043022807534684494,0.09999999999999976,0.18975841125952428,,,,,0.1832727272727266,0.09722727272727294,0.08604545454545437,0.20000000000000018,0.3286712094650426
1966-01-31,,,,,4.3524295587453485,4.558927622085517,0.2064980633401686,0.0,4.033333333333333,109.44330954482037,,,,,0.25076248343726953,0.09525809094596882,0.16920085732825427,0.05773502691896237,0.19034943917451513,,,,,0.498771929824561,0.16650717703349383,0.3353383458646616,0.09999999999999964,0.334338529911804
1966-04-30,,,,,4.618700228832952,4.818527841342487,0.19982761250953465,0.0,3.7999999999999994,108.34307715713634,,,,,0.03253425619626261,0.06284886645125953,0.07926087274739836,0.0,0.4547696128533979,,,,,0.06505720823798633,0.12347826086956548,0.15495652173913038,0.0,0.9003979859918729
1966-07-31,,,,,4.644729437229437,4.870372294372294,0.22564285714285703,0.0,3.8333333333333335,107.92427477963844,,,,,0.14912208064976143,0.12910843209438408,0.08689992484907877,0.05773502691896247,0.17184031905373714,,,,,0.29795454545454625,0.23942857142857132,0.1735714285714289,0.10000000000000009,0.3379406911628422
1966-10-31,,,,,5.2247063492063495,5.139409592822636,-0.08529675638371288,0.0,3.733333333333333,106.68047612219381,,,,,0.22948549415093575,0.11274286041343527,0.31192251853272007,0.05773502691896237,0.1259058778140595,,,,,0.40761904761904777,0.21284782608695618,0.5993478260869567,0.09999999999999964,0.21807537734551374
